planet_mass,T_eq,planet_radius,atmosphere_mf,atmosphere_rf,water_mf,ice_mf,mantle_mf,mantle_rf,core_mf,core_rf,log_d_mantle_core,log_m_mantle_core,log_d_atmosphere_core,log_m_atmosphere_core,log_d_water_core,log_m_water_core
1.0813984778598775,112.26933146207372,1.1404661587679508,1.7570179535187013e-08,0.0065671591657115,0.3480598298077051,0.3445734269628737,0.1335038589216989,0.0995280770656159,0.5184362937004163,0.5493311991767869,-1.7082617508772509,-1.3566867703805268,-4.42662019268202,-17.200124591120634,-0.4663943283816051,-0.3984427638516874
8.785863299114224,125.12259613648948,2.1481276827872944,1.7399623797059832e-08,0.0041226431761552,0.6038015469639684,0.5432469192804369,0.0052762600841174,0.0051712400004759,0.3909221755522905,0.4474591244740767,-4.460472686470397,-4.305290971325294,-4.687090686317382,-16.92757047350232,0.1939787566290738,0.4347370786502738
2.0413997300742017,199.6031930534968,1.3129808139478965,1.4259805031057245e-05,0.0651778785406361,0.0747126519810262,0.092795180979647,0.4362458102761024,0.2932764402747633,0.4890272779378402,0.5487503806592382,-0.6265280116894542,-0.1142124015041292,-2.130523532897937,-10.442728807548855,-1.7772489487282406,-1.8787688226632235
5.335643563487983,283.31802775664266,1.602140541381329,1.4807960959842322e-05,0.0496486043778655,0.1684646328550181,0.22992041670543,0.0700650363188106,0.0579669411445291,0.7614555228652113,0.6624639398024738,-2.436093258112976,-2.385807862380309,-2.590995845003182,-10.847822103498988,-1.0582328911699432,-1.5085059296350949
15.145204707251729,578.3908355834968,1.836828315003976,2.6120234971569443e-06,0.0382009241928287,0.0248045039634077,0.0666318281663815,0.1706763013478422,0.1711048115063249,0.8045165826652527,0.7240623506821505,-1.4426012068827454,-1.5504727906189066,-2.942017799554935,-12.637871650366556,-2.385695144619916,-3.479216330497588
20.53971328834356,434.1272994311996,2.6472914687353843,1.7906078872389183e-06,0.0263527079073987,0.5756349661338035,0.5242862848689295,0.0171025994315897,0.0159521716252381,0.4072606438267196,0.4334087763071797,-3.302086366782882,-3.1702229174960728,-2.8001103022070133,-12.334653497966722,0.190356541500139,0.3460203374521343
14.376904860812894,506.9254237348878,2.469189578559961,1.1934219700454248e-08,0.011983228141746,0.3401268149287964,0.2898269080632348,0.5295950218543332,0.4012080017615351,0.1302781512826507,0.2969817984655701,0.3008091481620075,1.4024408147882728,-3.2101628349940885,-16.20577246937819,-0.0243869762610176,0.9596467431847884
11.91099941758754,177.81419163964733,4.138353541438541,0.3407314336238004,0.5493553466619004,0.0802766153923376,0.0410742210276528,0.5443873117300989,0.2950416833025013,0.0346046392537629,0.1145287110795206,0.9462911023409968,2.7556732080634427,1.5679199504577457,2.2871068267407018,-1.0254448442381623,0.8414906074495999
23.869875326931258,345.0809122617212,3.062762425984324,0.0001003723493186,0.0321793299035091,0.7011497205434694,0.4816515086994933,0.2666174371726938,0.3126143570231952,0.0321324699345182,0.173554753125547,0.5884772151337021,2.115947768025112,-1.685168811612741,-5.768735558178383,1.020727711978834,3.082854402274084
17.490938317779975,876.927278804283,2.3379127613842945,0.0001569993552726,0.0912613692010279,0.1481010744240334,0.196923975971429,0.259030999382749,0.1902198780707077,0.5927109268379449,0.5215947096195009,-1.00871021189724,-0.827759061047524,-1.743163289275074,-8.236220384507629,-0.974073122478794,-1.386811828353972
1.7570723611066958,702.1832569941182,3.22677681161316,0.0070222906950282,0.5316762619586396,0.4655513590180457,0.1758296619782016,0.417645720410169,0.1593101651777883,0.109780629876757,0.1331838622420214,0.1791224299894528,1.3361494135834733,1.3843041775317586,-2.7493946260895528,0.2777851002919718,1.4447383207640787
12.291090475518322,142.68528103746016,2.031331564152554,4.671797588567831e-05,0.0168329066728144,0.2372333308796151,0.2832710545298737,0.161412779894058,0.13034776317194,0.6013071712504412,0.5695481983552534,-1.4746374320002995,-1.3151409700173808,-3.521507710940793,-9.462732169983736,-0.6984391829499242,-0.9300617289242222
24.506477663359828,315.7164388977228,3.386076581892774,0.0151140382949779,0.1167300653030317,0.8095801707408652,0.5138598959500659,0.1566172568075066,0.2355624811197716,0.0186885341566502,0.133847511272234,0.5652750144930849,2.125894785106832,-0.1368370412837228,-0.2122861887686256,1.3452494759422324,3.7686056164652455
6.505628730607135,884.6204494091236,2.2283503059166065,9.421701036310852e-07,0.1002900337081597,0.2358489830514293,0.2421998793629245,0.5124957256001327,0.3131578908719548,0.2516543491783342,0.3443521256186505,-0.094957247783552,0.7112358549644721,-1.2335984296081823,-12.495381238307818,-0.3519014217849305,-0.0648648178446044
8.123354134277333,434.1413724332712,2.2643639482330946,5.200775366122492e-07,0.0387544773226491,0.5492361165516825,0.4304112420200305,0.2199244029978953,0.182964143833477,0.2308389603728855,0.3478700675058209,-0.6425388425112855,-0.0484364615992186,-2.1945827478836963,-13.003252974797634,0.2129120876227906,0.8668081076802481
24.482023537130924,490.5690536191256,2.525041277032189,3.773668906804107e-05,0.0357109706504184,0.3811732123991039,0.4139529340621728,0.0392012971923648,0.0333913974534417,0.5795877537194633,0.5169446356721196,-2.739637475565465,-2.6936072434840432,-2.672477838388878,-9.639439554311748,-0.2221834995768905,-0.4190631838397309
12.76083379241081,657.0640347653912,2.065247558762944,0.0009158642436908,0.1068017261082471,0.0399192275373527,0.0713263997856538,0.3331453021967032,0.2532204589313839,0.6260196060222532,0.5686513391735452,-0.8090069971600765,-0.6308029523904262,-1.6722933971748677,-6.527268821003286,-2.076000963269544,-2.75252358914469
13.6471218236523,735.6385611810376,2.101476966238778,3.687527341087004e-05,0.0770328415340812,0.1455524632380345,0.2157791041129918,0.1317301522572677,0.1059634859892586,0.7226805092312867,0.6012244936727567,-1.735873835385651,-1.7022116994789056,-2.0547365540019205,-9.883181278365887,-1.0247131800934348,-1.6024306348445496
10.76985874202816,692.8168709496946,2.738887983463375,0.0011487366940387,0.1363387402121404,0.5257183865283939,0.3581687626863425,0.3276278445907868,0.243327475804208,0.1455050321867806,0.2621649639889299,-0.0745657660235048,0.8116676725757185,-0.6538314133245563,-4.841547859860301,0.3120303403058699,1.28455501104922
2.001158913514141,636.4614110738203,3.0042119516554826,0.0048709492156768,0.4507908847161301,0.7609408851758211,0.3342679897513399,0.0663444063766895,0.0426694698049757,0.1678437592318125,0.172271603480498,-1.3955886497171075,-0.9281740896812296,0.9619312403572264,-3.5397447131897075,0.6628707144146582,1.5115221322839796
14.536123997336215,121.66752019912104,2.051912377229352,4.99641408028359e-07,0.0071298378775828,0.0159760483084958,0.0289284216369023,0.6450118229171312,0.4857979978230202,0.3390116291329649,0.4781436661674004,0.015881650988945,0.6432342357127487,-4.205622748068102,-13.427654311803906,-2.8050866846746136,-3.054943791093454
9.182670968877725,125.53773095237756,2.964392849179452,0.1433505536305291,0.4283968050075555,0.0930641315402443,0.0664114418394328,0.3448476507970713,0.1757840718293633,0.4187376640321552,0.3294076283747854,-0.6280395986510303,-0.1941418960692618,0.2627539047114395,-1.0719515692662454,-1.6014266173723155,-1.5039557817256548
22.96007260020768,948.814943213956,2.534081914387204,2.3749558161523752e-08,0.0239693674486529,0.2841232771760335,0.3445632550449428,0.1705392731193245,0.1307476802835382,0.5453374259550838,0.5007196352827883,-1.3427769730602832,-1.162439122199044,-3.039269675425288,-16.949351364656025,-0.3737686465682236,-0.6519965147324378
18.173233456062185,927.0090472275452,4.35781315928697,0.1350987857270219,0.4732752289177215,0.2135005312596322,0.1041060910639182,0.5440313743718523,0.2559949820614292,0.1073693086414934,0.166623661938583,0.4294200948743787,1.622732544273902,1.0439393504939225,0.2297318825721951,-0.4703272625202724,0.6873649466044378
18.88043649379631,308.3848066403357,2.4988428342383004,1.714113170747304e-06,0.0193586087596244,0.3852296756486779,0.3572950263712595,0.2529652090048748,0.1968164475032089,0.3618034012332766,0.4265298545523406,-0.7734108075949011,-0.3578490083259856,-3.0925451457556954,-12.259960407495337,-0.1771205185354881,0.0627387427600749
17.351958303200817,509.1612226687519,2.429723971193177,0.0048396355951648,0.1213254474914286,0.1470230041612609,0.1664791573464761,0.3385058782592345,0.2349665704259965,0.5096314819843396,0.4772287601356617,-0.708552706404552,-0.4091464223717568,-1.3695193732693538,-4.656848452545163,-1.0531258364408786,-1.2430988147557982
4.636710711895126,652.348937173211,1.8931229601812671,1.39170549673487e-05,0.126233683681946,0.0069479560423614,0.0174805598276784,0.9284520916239464,0.6158181135900441,0.0645860352787249,0.2404675599890604,0.940366455039126,2.665520566592736,-0.6444503731068547,-8.442638430161242,-2.621495798277948,-2.2295506935658898
19.729387077896483,317.1784608424469,2.905192695970047,6.344927945930672e-06,0.0244761384434407,0.7694590317534885,0.5616791803431429,0.1333270253892294,0.1620834626155201,0.0972075979293361,0.2517611645700754,-0.4403694745686033,0.3159560713312395,-2.3307821765828813,-9.636948410328282,0.8024499549521358,2.068838835366476
5.446479074194485,759.6641555283525,2.388665244122127,2.2388497864020618e-07,0.0708799735056051,0.603633257454147,0.440823003927585,0.3318085372871903,0.284750534456975,0.064557981373684,0.2035464223989818,0.3357193804956163,1.6369943516190912,-1.0549061662594763,-12.57194188222964,0.7727493444816125,2.235403067848255
12.942300161060704,249.3612439409389,2.214256071198396,0.0082617604488688,0.1222531012434823,0.1412926095088298,0.1637014279395649,0.2689251934407061,0.1926591523185853,0.5815204366015951,0.5213862476117014,-0.995568547825958,-0.7712128663410782,-1.450397629184922,-4.254008421742827,-1.1584469180188397,-1.41481313119412
18.3716918257292,455.6726594636566,2.6206541762042668,2.1317695128373407e-05,0.0398960066430571,0.3359083098787396,0.2877019453595415,0.4620790750922675,0.3365077301954894,0.2019912973338644,0.3358942579079998,0.0018247193451585,0.8275114206767099,-2.130520167071756,-9.156442407921398,-0.1548713695261387,0.508613621489538
15.797533925105574,693.1796368986248,2.46669994109,0.0002359465477709,0.0856052760239874,0.3137416836630742,0.3158179678966981,0.1848298672455152,0.1342881127291368,0.5011925025436395,0.4642885797181046,-1.240518711151832,-0.9975544984564256,-1.6907593809074235,-7.661140256004944,-0.3853403013039617,-0.4684202800573849
21.440449249885702,225.254948607502,2.678847544923547,0.0008360771613463,0.0349296177822322,0.164811660162736,0.1483831788836807,0.8232416432714182,0.6826982117035959,0.0111106194044993,0.1339889330376716,1.6282956977047736,4.305348416227173,-1.3444220909026865,-2.5869357259731234,0.1020407671991526,2.696902014309537
18.67297131378556,792.1025171335087,2.881780411519032,0.0006656595192115,0.1028484270032732,0.3224801239709934,0.2508672968523638,0.5674690049218608,0.392941928307675,0.1093852115879341,0.253342293369932,0.4389203232781651,1.6463104275768237,-0.9014851906561469,-5.101852674990159,-0.0098174110298605,1.0811657998294586
1.3592954244406672,164.8888233776621,1.144657354348952,3.3972485342597484e-08,0.0145577457733066,0.2722602645337452,0.3197437009416788,0.0229668241835821,0.0181227337053229,0.7047728773101873,0.6475756824546122,-3.5760685148678,-3.423824843234551,-3.7951124633227935,-16.847835206664826,-0.7057159305259982,-0.9511171273582996
1.0145216269037345,216.66559122164244,1.0775005942710896,3.3826214554248296e-08,0.0203392654778828,0.0817110637515495,0.0910573060592625,0.600063064905565,0.4052480276151342,0.3182258375166709,0.483355255176125,-0.1762526077325652,0.6342734462775025,-3.168198623484922,-16.05703578914396,-1.6692628560240526,-1.359571899657896
3.1576379229302893,638.1408155928609,5.063450704717942,0.2332152694817233,0.7350279714488609,0.0992030845675062,0.0313017671885416,0.4557221445289919,0.1115798726417733,0.2118595014217784,0.122090357721958,-0.0900207266527742,0.7659599657954019,1.795147147219515,0.0960386045573043,-1.36108685201207,-0.7587542175895141
19.699670378311,561.9616157488709,2.9777022395076225,0.0434242144125872,0.3630019698590318,0.0524463016470624,0.0564808638647274,0.2249822001480036,0.1389574583420225,0.6791472837923466,0.44155965522202,-1.1561452991389722,-1.104816728216499,-0.1959048694728526,-2.749820795546241,-2.056411242208492,-2.5610481964541023
6.985785585567687,389.2279467263264,1.962169297160103,4.259234638304832e-05,0.0684160034500174,0.0571811206069283,0.0704176019901288,0.7563972266039762,0.5037214979289513,0.1863790604427122,0.3574448166371777,0.3430425407039193,1.4007841109437826,-1.6533742253329975,-8.383863263478311,-1.6245377309816182,-1.1815587746757734
17.40731097738526,916.4241166698764,2.674887031123423,0.0019069098200582,0.141870337332436,0.3797876287934671,0.3590500984770519,0.05792745042849,0.0426748770627839,0.5603780109579846,0.4564046284481544,-2.3697693712482977,-2.2694202026802834,-1.16846623606788,-5.683127538978644,-0.2399178303188761,-0.3889993506764367
12.291372142701588,256.1237554560447,2.102082255795775,0.0005609381262144,0.0450959895306429,0.1928979709198407,0.2227400829661859,0.2761994828747219,0.2068370974033849,0.5303416080792229,0.5253267554303817,-0.9320889459055716,-0.6523979737750368,-2.4552271416603184,-6.851666013957879,-0.8580149158376112,-1.0113599414253986
22.061695918590573,239.14264386596275,2.411009040417836,1.9465201538303266e-08,0.0058449482463381,0.2858898363032268,0.308387994062228,0.249437058115768,0.1961680367806304,0.4646730861158036,0.4895989558089195,-0.9146149760065736,-0.622127506442711,-4.428008857915421,-16.988216340801202,-0.4622278872805428,-0.4857275688621998
2.1233052752650865,704.4428066066062,2.6100982211114325,0.0058615663814491,0.4618286829216265,0.3610093309463293,0.2105500609168997,0.0814312932237771,0.0342332990030697,0.5516978094484444,0.2933878970222645,-2.14829678864741,-1.913240812952278,0.4536983920436099,-4.544583581263029,-0.3317721701512303,-0.4240966442264991
